,Outdoor PC(0.1),Outdoor PC(0.3),Outdoor PC(0.5),Outdoor PC(1.0),Outdoor PC(2.5),Outdoor PC(5.0),Outdoor PC(10.0),Outdoor PM(0.1),Outdoor PM(0.3),Outdoor PM(0.5),Outdoor PM(1.0),Outdoor PM(2.5),Outdoor PM(5.0),Outdoor PM(10.0),Outdoor Pressure,Outdoor Temperature,Outdoor Humidity,Outdoor Dew Point,Outdoor Wind Direction,Outdoor Wind Speed,410nm,435nm,460nm,485nm,510nm,535nm,560nm,585nm,610nm,645nm,680nm,705nm,730nm,760nm,810nm,860nm,900nm,940nm,SolarZenithAngle
Outdoor PM(1.0),0.949528528735188,0.9693414253517028,0.9964476840917121,0.9770541749435173,0.8131079031188073,0.6297889235476868,0.11489201885556752,0.9495285288668189,0.9679885197045875,0.9945080382969482,1.0,0.9946269831590351,0.9890805853902749,0.9888814412372094,-0.2037032268580449,0.1256050941020897,0.26236549757533584,0.257873322025939,-0.18233902307181804,0.022918400640754143,2.3379274214385947e-05,-0.007810594390807809,-0.00763265128605126,-0.007810595291207821,-0.007607842257390678,-0.012163908211272069,-0.0076078385830213886,0.0018876133307258768,-0.00781059636938284,-0.010309995638826279,-0.015910045334707166,-0.01214669728290572,-0.007810594296070321,-0.00781059447148753,-0.007810594077320892,-0.007604155707559492,-0.007810590067844098,-0.007810589613767986,-0.006029899974323208
Outdoor PM(2.5),0.9196864990514328,0.9442559519382389,0.9857561275867298,0.992394956601416,0.8690015445864142,0.7055622670312183,0.1775615879759114,0.9196864992022264,0.9424913708158434,0.9790466937603097,0.9946269831590351,1.0,0.9989963051046248,0.9989313657759774,-0.20752651217308254,0.12657563371925792,0.24600979762585798,0.2491250130165486,-0.17272261461515445,0.0307267318040582,-0.00018630476145546046,-0.009002096547791397,-0.008826730821478182,-0.009002097414941616,-0.008802903180569057,-0.013567547444484478,-0.008802899487396064,-0.0004854020495181005,-0.00900209847683359,-0.01148299526433429,-0.017087452889402537,-0.013550926022590663,-0.009002096385327212,-0.009002096613813558,-0.009002096224372645,-0.008796434673331013,-0.009002092078445727,-0.009002091583390787,-0.0064672225073208415
Outdoor PM(5.0),0.9051013577509804,0.9312160101827934,0.9777121591440465,0.9955475278506171,0.8898666439944883,0.7365826273760585,0.2080506217789195,0.9051013579092558,0.9293160452996237,0.9693187632955926,0.9890805853902749,0.9989963051046248,1.0,0.9999987744261315,-0.2085905103401467,0.12720204310453,0.23831941901548784,0.24525047454911897,-0.16896162806777135,0.03324354476910538,-0.00024926724706698174,-0.009254698485182544,-0.009088390945996927,-0.009254699339011501,-0.009064926980630562,-0.01385768368261874,-0.009064923303629817,-0.0011943102953027352,-0.009254700394886862,-0.011778321143028228,-0.017297624316883645,-0.013841290571829616,-0.009254698304320704,-0.009254698545145252,-0.009254698160192192,-0.009058504785228788,-0.009254693981217296,-0.009254693474733127,-0.007144503623434153
Outdoor PM(10.0),0.9047024034236772,0.9308453849477288,0.9774241134652275,0.995595174675931,0.890453290703875,0.7375453720709803,0.20931558674784673,0.9047024035819579,0.9289428936565214,0.9690016891933577,0.9888814412372094,0.9989313657759774,0.9999987744261315,1.0,-0.2085923367840593,0.12715633661261394,0.23808897071100463,0.2450664654837654,-0.16883332127001863,0.033268453919371055,-0.0002494553514609558,-0.009252368972002682,-0.00908617192258849,-0.009252369825375976,-0.00906271824046023,-0.01385385259182427,-0.009062714565111854,-0.0011996157213561825,-0.009252370881188248,-0.011776464813315776,-0.017292575432994922,-0.013837466568137391,-0.009252368790993594,-0.0092523690317922,-0.009252368646935618,-0.009056295751158041,-0.009252364468535959,-0.009252363962072359,-0.00717154254430607
Outdoor Pressure,-0.20963713721996016,-0.2071360747231847,-0.18744045119208408,-0.21424798458617958,-0.1932898406367226,-0.1640881081881109,-0.03619982000560876,-0.20963713668137907,-0.20741789878536074,-0.1951061880214796,-0.2037032268580449,-0.20752651217308254,-0.2085905103401467,-0.2085923367840593,1.0,-0.4727989606873587,-0.2369702325656948,-0.5877737586456181,0.2955913903018284,-0.16871032246569484,-0.00013930072529233956,-0.011269233706221881,-0.01132466926307144,-0.011269233653958655,-0.011278417060833972,-0.016327078875952927,-0.011278409582732168,-0.06105136691143479,-0.011269238707640652,-0.048734115145973075,-0.022622089559784005,-0.016293718235145124,-0.01126923311945719,-0.01126923471096153,-0.011269233376634448,-0.011264102682619672,-0.011269221912130659,-0.011269218690652573,0.16377632723214167
Outdoor Temperature,0.17561360235657922,0.15630398687193667,0.10664852145983005,0.12522775241779077,0.11130374027730283,0.09681708479199065,0.0022676214225235765,0.17561360186894798,0.1579935718173643,0.12368441245848849,0.1256050941020897,0.12657563371925792,0.12720204310453,0.12715633661261394,-0.4727989606873587,1.0,-0.2728829403856196,0.867149080134119,-0.5099999462535229,0.02382325859213178,0.007732976971661671,0.04235297700877074,0.04280879003578719,0.0423529757596,0.04277720457637529,0.054268380516660504,0.04277720343274086,0.054880053584313956,0.04235297529739135,0.03963980528830179,0.05401874875801138,0.054242886063670115,0.04235297515861166,0.04235297753894397,0.04235297679209404,0.04264888274421096,0.042352975955863924,0.04235297509046005,0.0034347622804613265
Outdoor Humidity,0.2827146480637672,0.2751188097818311,0.27062541074542934,0.22931456630913735,0.1292730936887008,0.053726792835865816,-0.03134180525479824,0.28271464823374365,0.27585543765221227,0.27420707207456496,0.26236549757533584,0.24600979762585798,0.23831941901548784,0.23808897071100463,-0.2369702325656948,-0.2728829403856196,1.0,0.2344172858430255,-0.06576353274955188,-0.047031328623433934,-0.0056240520625310255,-0.02578477643904011,-0.02605566711103142,-0.02578477573326133,-0.026041260947287162,-0.024011394144592253,-0.02604126042584614,-0.008728164534725582,-0.02578477278284809,-0.00939689705510655,-0.025794627368396033,-0.023994542097493025,-0.02578477542542353,-0.02578477514861592,-0.025784776029515264,-0.025965280479706875,-0.025784778424045654,-0.025784779399876855,-0.24466667505261716
Outdoor Dew Point,0.3227103215352153,0.2983190578804487,0.24320850152858517,0.23844501026798834,0.1681858398408113,0.1127466807855097,-0.021474934339916055,0.3227103211233436,0.30048728230055427,0.2630962160709282,0.257873322025939,0.2491250130165486,0.24525047454911897,0.2450664654837654,-0.5877737586456181,0.867149080134119,0.2344172858430255,1.0,-0.551498055839858,-0.002510361766369629,0.0046034429828624235,0.029428373665084107,0.02974966869234211,0.029428372664144734,0.029719749353400514,0.04371125823024241,0.029719748152805862,0.0546410537030712,0.029428373695652116,0.037612618830106234,0.04303464992702372,0.043690949522773144,0.029428372108840303,0.029428374748041577,0.02942837352042824,0.02963202373201367,0.029428371039732722,0.02942836957055701,-0.13942105183513132
Outdoor Wind Direction,-0.2433211390217359,-0.22151308267206538,-0.17370483471554493,-0.15908989010711427,-0.09958456966555533,-0.06080510787781385,0.015380516871652532,-0.2433211385178709,-0.22343643991082018,-0.19070585266758364,-0.18233902307181804,-0.17272261461515445,-0.16896162806777135,-0.16883332127001863,0.2955913903018284,-0.5099999462535229,-0.06576353274955188,-0.551498055839858,1.0,-0.09109907556436511,-0.0034210749622941503,-0.04299160179146777,-0.04318750225117532,-0.042991599362494026,-0.04315443920136978,-0.05803324896538236,-0.043154438570833245,-0.060551780456690255,-0.04299159960383893,-0.040780948117378736,-0.0657528790993409,-0.05800842237046711,-0.0429915991394951,-0.04299160156090959,-0.042991601032588714,-0.04309201800757625,-0.042991598081208955,-0.042991596531809666,0.09046384063967608
Outdoor Wind Speed,-0.00235856974879189,0.007347099767413817,0.014623408224021457,0.044029632797280366,0.06327007052862398,0.06157092701764643,0.012759156803132183,-0.0023585696859804387,0.006526808529875867,0.012160497132555431,0.022918400640754143,0.0307267318040582,0.03324354476910538,0.033268453919371055,-0.16871032246569484,0.02382325859213178,-0.047031328623433934,-0.002510361766369629,-0.09109907556436511,1.0,-0.0036481062813104393,-0.011131789282724657,-0.010996406383695381,-0.011131788878955634,-0.011080495832486504,-0.01867494939874865,-0.011080495342796247,0.016347049756354304,-0.011131787057069227,0.01424828297104164,-0.019627426835169725,-0.01873827914368486,-0.011131788487252903,-0.011131788561437362,-0.011131788734997369,-0.011034485764763588,-0.011131789966134252,-0.011131790413405184,0.16841077610183358
410nm,0.002872822558531141,0.0019508431862543547,-0.00028866552811219125,-0.0008339188195726536,-0.0011611131964386506,-0.0010856779984725492,-5.788939788905706e-05,0.002872822517420179,0.0020296594219061763,0.0004442572805645078,2.3379274214385947e-05,-0.00018630476145546046,-0.00024926724706698174,-0.0002494553514609558,-0.00013930072529233956,0.007732976971661671,-0.0056240520625310255,0.0046034429828624235,-0.0034210749622941503,-0.0036481062813104393,1.0,0.1137890296466034,0.11315312579261085,0.11378902964661061,0.11326806283836455,0.08254021473722292,0.11326806283897263,0.0544213251635167,0.1137890296467203,0.06865437486583283,0.06987674145709921,0.08258492978892923,0.1137890296465379,0.1137890296465742,0.11378902964653397,0.11340199888523558,0.11378902964605904,0.11378902964597573,0.004394972439661282
435nm,0.008747012029114466,0.0026757046770269403,-0.008940158728852033,-0.012942903455736001,-0.013286896794724787,-0.010032286526608394,-0.0005088305628910922,0.008747012243314924,0.003191281235398126,-0.005157695337557942,-0.007810594390807809,-0.009002096547791397,-0.009254698485182544,-0.009252368972002682,-0.011269233706221881,0.04235297700877074,-0.02578477643904011,0.029428373665084107,-0.04299160179146777,-0.011131789282724657,0.1137890296466034,1.0,0.9944114008130146,0.9999999999999422,0.9954215115217077,0.7253744874078014,0.9954215115301748,0.47825162616371863,0.9999999999999797,0.6033389156199119,0.614082296826417,0.7257674652768132,1.0000000000000204,1.0000000000000324,1.000000000000025,0.9965986001869963,0.9999999999999574,0.9999999999999692,-0.03315066832618639
460nm,0.008965128121243933,0.0028921022829320113,-0.00882074850618884,-0.012716357356995852,-0.013151506483748394,-0.010049982694825724,-0.0005117751001678436,0.008965128228138674,0.0034078975494834626,-0.0050066188987363345,-0.00763265128605126,-0.008826730821478182,-0.009088390945996927,-0.00908617192258849,-0.01132466926307144,0.04280879003578719,-0.02605566711103142,0.02974966869234211,-0.04318750225117532,-0.010996406383695381,0.11315312579261085,0.9944114008130146,1.0,0.9944114004986688,0.9989852426702329,0.7295739201333524,0.9989852425529457,0.4810204177707618,0.9944114005274568,0.6067294030660136,0.6176374646933842,0.7284864408045397,0.9944114001566468,0.9944114004792709,0.9944114005488277,0.9978053358551117,0.9944113993447363,0.9944113990418483,-0.03263183048554771
485nm,0.008747010846495682,0.002675703642237141,-0.0089401595881052,-0.012942904275156215,-0.01328689736610871,-0.010032286918164893,-0.0005088305638531824,0.008747011060695977,0.0031912801877280765,-0.005157696262652242,-0.007810595291207821,-0.009002097414941616,-0.009254699339011501,-0.009252369825375976,-0.011269233653958655,0.0423529757596,-0.02578477573326133,0.029428372664144734,-0.042991599362494026,-0.011131788878955634,0.11378902964661061,0.9999999999999422,0.9944114004986688,1.0,0.9954215112390127,0.7253744672959062,0.9954215112474881,0.47825162064655335,1.0000000000000246,0.6033389260923548,0.6140822735977827,0.7257674451773796,1.0000000000000644,1.0000000000000506,1.0000000000000424,0.9965985999174445,0.9999999999999923,1.0000000000000122,-0.03315066715860145
510nm,0.008992531586090714,0.0029192630045364416,-0.00879602148220099,-0.012694174986953776,-0.01313609582674589,-0.010038162495512936,-0.000511255987331113,0.008992531699849654,0.0034350879878922943,-0.004980935186934094,-0.007607842257390678,-0.008802903180569057,-0.009064926980630562,-0.00906271824046023,-0.011278417060833972,0.04277720457637529,-0.026041260947287162,0.029719749353400514,-0.04315443920136978,-0.011080495832486504,0.11326806283836455,0.9954215115217077,0.9989852426702329,0.9954215112390127,1.0,0.7288337734432827,0.9999999999999789,0.480532400974113,0.9954215112615673,0.6061137037939733,0.6170108368056996,0.729228625405011,0.9954215109174184,0.9954215111795167,0.9954215113163127,0.9988188940322217,0.9954215102475665,0.9954215099811388,-0.03271641555740577
535nm,0.009171989316444749,0.0011029645409170346,-0.013721594931949422,-0.018386358073573625,-0.01815413674572801,-0.013873495692886303,-0.0007014981923673263,0.009171989164403456,0.0017873616607071718,-0.008902348234733147,-0.012163908211272069,-0.013567547444484478,-0.01385768368261874,-0.01385385259182427,-0.016327078875952927,0.054268380516660504,-0.024011394144592253,0.04371125823024241,-0.05803324896538236,-0.01867494939874865,0.08254021473722292,0.7253744874078014,0.7295739201333524,0.7253744672959062,0.7288337734432827,1.0,0.7288337408759491,0.6593166848213367,0.7253744684965243,0.44149547268950246,0.8465727181147561,0.9994585344168156,0.7253744552587517,0.7253744909145375,0.7253744750069201,0.7278502387062943,0.7253744352454671,0.7253744205009203,-0.05053147850904313
560nm,0.008992534511406773,0.0029192663105160783,-0.008796017806972378,-0.012694171234546497,-0.013136092623015088,-0.010038160096125837,-0.0005112559832727995,0.008992534625165773,0.0034350912627163686,-0.004980931612521026,-0.0076078385830213886,-0.008802899487396064,-0.009064923303629817,-0.009062714565111854,-0.011278409582732168,0.04277720343274086,-0.02604126042584614,0.029719748152805862,-0.043154438570833245,-0.011080495342796247,0.11326806283897263,0.9954215115301748,0.9989852425529457,0.9954215112474881,0.9999999999999789,0.7288337408759491,1.0,0.480532329190737,0.9954215112700238,0.606113662085156,0.6170107853408632,0.7292285929058052,0.9954215109258541,0.9954215111880262,0.9954215113248461,0.998818894040701,0.9954215102560724,0.995421509989669,-0.032716407811381194
585nm,0.021095675109583642,0.013976311012099021,0.0013488260655018988,-0.005639193594814977,-0.011760975233271407,-0.01143028643939577,-0.0010657624538455742,0.021095674859884714,0.014584543400097572,0.005554511343181872,0.0018876133307258768,-0.0004854020495181005,-0.0011943102953027352,-0.0011996157213561825,-0.06105136691143479,0.054880053584313956,-0.008728164534725582,0.0546410537030712,-0.060551780456690255,0.016347049756354304,0.0544213251635167,0.47825162616371863,0.4810204177707618,0.47825162064655335,0.480532400974113,0.6593166848213367,0.480532329190737,1.0,0.4782516433462003,0.7927194176574267,0.557225906757029,0.658959637632055,0.4782515995288335,0.4782516265472753,0.47825161329783045,0.4798839443327261,0.4782515082272786,0.47825148575458437,-0.0579900508389854
610nm,0.008747009576958195,0.002675702364682869,-0.008940160651881529,-0.012942905192690417,-0.013286898182953732,-0.01003228759966417,-0.0005088306670780304,0.008747009791158921,0.0031912789104229463,-0.005157697401684478,-0.00781059636938284,-0.00900209847683359,-0.009254700394886862,-0.009252370881188248,-0.011269238707640652,0.04235297529739135,-0.02578477278284809,0.029428373695652116,-0.04299159960383893,-0.011131787057069227,0.1137890296467203,0.9999999999999797,0.9944114005274568,1.0000000000000246,0.9954215112615673,0.7253744684965243,0.9954215112700238,0.4782516433462003,1.0,0.6033389516913866,0.6140822843961394,0.7257674463740346,1.0000000000000266,1.0000000000000142,0.9999999999999493,0.9965985999539105,0.9999999999999554,1.000000000000005,-0.03315066899970112
645nm,0.001062971116333451,-0.0034094694201743676,-0.010251160048879743,-0.014587608134466582,-0.015299317365697899,-0.012786684333568667,-0.0008452438131778794,0.001062971051573619,-0.003031480483140076,-0.008035182103309606,-0.010309995638826279,-0.01148299526433429,-0.011778321143028228,-0.011776464813315776,-0.048734115145973075,0.03963980528830179,-0.00939689705510655,0.037612618830106234,-0.040780948117378736,0.01424828297104164,0.06865437486583283,0.6033389156199119,0.6067294030660136,0.6033389260923548,0.6061137037939733,0.44149547268950246,0.606113662085156,0.7927194176574267,0.6033389516913866,1.0,0.3729292168759605,0.4408350044381289,0.6033389163250066,0.6033389182860264,0.6033389148374154,0.605398126647394,0.6033388417416374,0.6033388297222774,-0.02945499913250993
680nm,0.0028297449938177945,-0.004611079844388562,-0.01728673306804401,-0.020899429910908252,-0.020047192304026424,-0.015506416936419723,-0.0008286412520747651,0.002829745132865334,-0.003981862031324347,-0.013191584972159153,-0.015910045334707166,-0.017087452889402537,-0.017297624316883645,-0.017292575432994922,-0.022622089559784005,0.05401874875801138,-0.025794627368396033,0.04303464992702372,-0.0657528790993409,-0.019627426835169725,0.06987674145709921,0.614082296826417,0.6176374646933842,0.6140822735977827,0.6170108368056996,0.8465727181147561,0.6170107853408632,0.557225906757029,0.6140822843961394,0.3729292168759605,1.0,0.8461143047636672,0.6140822668502623,0.6140823021086408,0.6140822843836754,0.6161782163776252,0.614082221085827,0.6140822013395039,-0.05904644103955583
705nm,0.009190310704507237,0.0011212543077200262,-0.01370440417370621,-0.01837065679798066,-0.01814293358957239,-0.01386490282757457,-0.0007011183936383854,0.009190310557318155,0.0018056602617676828,-0.008884684098721127,-0.01214669728290572,-0.013550926022590663,-0.013841290571829616,-0.013837466568137391,-0.016293718235145124,0.054242886063670115,-0.023994542097493025,0.043690949522773144,-0.05800842237046711,-0.01873827914368486,0.08258492978892923,0.7257674652768132,0.7284864408045397,0.7257674451773796,0.729228625405011,0.9994585344168156,0.7292285929058052,0.658959637632055,0.7257674463740346,0.4408350044381289,0.8461143047636672,1.0,0.7257674331488932,0.7257674687794631,0.7257674529123781,0.728244557799235,0.7257674132292131,0.7257673985035703,-0.050596321251820675
730nm,0.008747011406573886,0.0026757043578036805,-0.008940158580564753,-0.012942903157066333,-0.013286896333071934,-0.010032286114325599,-0.0005088305164680549,0.008747011620774073,0.003191280890354523,-0.005157695344616715,-0.007810594296070321,-0.009002096385327212,-0.009254698304320704,-0.009252368790993594,-0.01126923311945719,0.04235297515861166,-0.02578477542542353,0.029428372108840303,-0.0429915991394951,-0.011131788487252903,0.1137890296465379,1.0000000000000204,0.9944114001566468,1.0000000000000644,0.9954215109174184,0.7253744552587517,0.9954215109258541,0.4782515995288335,1.0000000000000266,0.6033389163250066,0.6140822668502623,0.7257674331488932,1.0,0.9999999999999957,0.9999999999999327,0.9965985997212535,1.0000000000000164,1.0000000000000375,-0.03315066498159819
760nm,0.008747012014500111,0.002675704650051159,-0.008940158824553467,-0.012942903546719675,-0.013286896779738598,-0.010032286472942367,-0.0005088305353801472,0.008747012228700925,0.00319128120946123,-0.005157695411822152,-0.00781059447148753,-0.009002096613813558,-0.009254698545145252,-0.0092523690317922,-0.01126923471096153,0.04235297753894397,-0.02578477514861592,0.029428374748041577,-0.04299160156090959,-0.011131788561437362,0.1137890296465742,1.0000000000000324,0.9944114004792709,1.0000000000000506,0.9954215111795167,0.7253744909145375,0.9954215111880262,0.4782516265472753,1.0000000000000142,0.6033389182860264,0.6140823021086408,0.7257674687794631,0.9999999999999957,1.0,1.0000000000000229,0.996598599918053,1.000000000000023,0.9999999999999997,-0.03315066730115396
810nm,0.008747012202522391,0.0026757049525938706,-0.008940158393946677,-0.012942903157566254,-0.013286896474035656,-0.010032286259873882,-0.0005088304968030862,0.008747012416722901,0.0031912815023979416,-0.005157695021800489,-0.007810594077320892,-0.009002096224372645,-0.009254698160192192,-0.009252368646935618,-0.011269233376634448,0.04235297679209404,-0.025784776029515264,0.02942837352042824,-0.042991601032588714,-0.011131788734997369,0.11378902964653397,1.000000000000025,0.9944114005488277,1.0000000000000424,0.9954215113163127,0.7253744750069201,0.9954215113248461,0.47825161329783045,0.9999999999999493,0.6033389148374154,0.6140822843836754,0.7257674529123781,0.9999999999999327,1.0000000000000229,1.0,0.9965986000313413,0.9999999999999805,0.9999999999999728,-0.03315066606804066
