Sensor,Outdoor PC(0.1),Outdoor PC(0.3),Outdoor PC(0.5),Outdoor PC(1.0),Outdoor PC(2.5),Outdoor PC(5.0),Outdoor PC(10.0),Outdoor PM(0.1),Outdoor PM(0.3),Outdoor PM(0.5),Outdoor PM(1.0),Outdoor PM(2.5),Outdoor PM(5.0),Outdoor PM(10.0),Outdoor Pressure,Outdoor Temperature,Outdoor Humidity,Outdoor Dew Point,Outdoor Wind Direction,Outdoor Wind Speed,410nm,435nm,460nm,485nm,510nm,535nm,560nm,585nm,610nm,645nm,680nm,705nm,730nm,760nm,810nm,860nm,900nm,940nm,SolarZenithAngle
ind01,0.03642425541339699,0.012956392805512562,0.08224662011903912,0.8392896549098345,0.037157306799162015,0.004377855012032496,0.03427304679971699,0.0,0.1656547410718275,0.01484162469616625,0.04914034535500269,0.05280778040224301,0.1626530487500193,0.005533287274182631,0.05118921728811467,0.2641913766485318,0.1300305794459921,1.0,0.2138706093332551,0.009428306893706953,0.05666426380047066,6.580789320797067e-05,0.0009922731812721998,0.00037913902243848024,2.6099196611725444e-05,0.000372073250672187,0.018216339379608214,0.4797067637819801,0.00037340148579695625,0.08562695209031461,1.3296237195375647e-05,0.05957515030712854,6.590301414046783e-05,0.0,0.04459854630588081,0.00016380939709589604,0.0029738382883901034,0.007533506074990786,0.016262847654381987
ind02,0.035692649713418255,0.0033463391574568195,0.10346357365622375,1.0,0.04481480000986875,0.0029087648852892177,0.0,0.0,0.0013265598396683873,0.0020743087836198604,0.0012341432081109396,0.002408688381510935,0.044973663092292185,4.936209671642094e-05,0.02965961016701023,0.036086434753441726,0.00636433597866596,0.019740148527948885,0.0026889801474764886,0.0030818739613397814,0.002892947455309402,0.0004649097383110966,0.0015079281806986199,0.0006391285508771551,4.135938635932828e-05,0.0003638208084181759,0.004106589898987675,0.043111016357319086,0.0010528295407784168,0.017625967143781854,0.0006500793758424976,0.0036318718228581168,0.0006831301541592511,0.0,0.00030968484708687093,1.922037498387381e-06,0.0035808293068805863,0.0023931989079492098,0.021438280242004334
ind03,0.015106459996431442,0.005003782493749532,0.08583970570287303,1.0,0.013262142445685876,0.002951400245665573,0.0,0.0,0.0011947392063499677,0.0023574101288972114,0.002536172785524999,0.01483542695629201,0.015592822400069473,-9.479696800619077e-05,0.011662147737489017,0.021693487414577266,0.005338186935424907,0.014486782300175003,0.0012928809663347537,0.003398961928278678,0.0007292701179393088,0.0004377731233050014,0.0004169245107831985,0.000817799739304924,0.00011501218306535121,0.00020266820284348558,0.0026514612524652114,0.026350304418553887,0.0006074114160229549,0.01964172452137888,0.00028585096547665303,0.0012881918125096654,0.00022013668140445628,0.0,0.0005278419041639303,3.723283086324856e-05,0.0018567008846689017,0.00283669448826507,0.014862273359941301
ind04,0.028060899986496596,0.0036199103132160434,0.2698904949306382,1.0,0.06751125275978571,0.008434546042827958,0.0,0.0,0.001077861267568486,0.008257742560848423,0.04044737932958446,0.003138558771355373,0.08487869288117243,0.00015095964973804856,0.03359494518329038,0.06051601595077533,0.02558025107608741,0.01820428879717455,0.0028864339070566137,0.004216144052115192,0.0015184683785161171,0.00014331594747813816,0.002720961484644038,0.0030109082653937917,0.00016365277940915253,0.00143608233900825,0.006150556345665076,0.040659513683373644,0.0003045421738486835,0.02782323560594905,0.0011830322655876648,0.0013989434081331743,0.0004726743175326771,0.0,0.000797439925378313,1.4405507248137333e-05,0.004686346067420837,0.0036117518471628644,0.016457273930702555
ind06,0.00842564575113789,0.001664418147159465,0.053573239997438835,1.0,0.015101148021733827,0.005795689467827518,0.09055351537637929,0.0,0.0015420078055527566,0.005207501714614232,0.005163568421192417,0.0022813369954398735,0.5080609374427257,0.0027414065652371948,0.013999222375832567,0.02494800166404988,0.01829810561880439,0.024183253520072615,0.0031020775046284427,0.001778987322858893,0.0010012696424824188,0.00016070501110665466,0.0005233026009775294,0.0011952923342610133,0.0002729511187616658,0.001115000254730384,0.008127990463324812,0.0521623954358713,0.0008236409870204253,0.035520374637151325,0.0005626376319325503,0.006358870778899554,0.00022198862856622327,0.0,0.0006634105223965623,8.004239798318836e-06,0.0018679785118219923,0.00186788823812646,0.005896707398877351
ind07,0.01636968659751901,0.005444743649808548,0.21382359697157666,1.0,0.04322220146694453,0.003937588101387639,0.0,0.0,0.0021798725125231544,0.013764978882439919,0.0036209765275344915,0.021205088356317462,0.11028218523596016,0.00011569869191683196,0.02220359286720336,0.029445514146733198,0.006771417636439142,0.01909428389642143,0.0017670500472895833,0.004337344021772832,0.0008219684581926553,0.0001739945164809211,0.0012168728373198373,0.0007030459040606076,0.00023726348347740734,0.00037303437393680704,0.003995250065419162,0.03485039368316155,0.0010206111742588927,0.014271407275579531,0.00113012908675858,0.005838473436484899,0.00021622047236327904,0.0,0.00047332521127041525,2.4960987442003718e-05,0.003620005795359039,0.004432527751225525,0.01892787403760165
ind08,0.015381732221046045,0.0034690910057723723,0.06862029321699716,1.0,0.05113696246421253,0.002719806734894188,0.051275617302373414,0.0,0.0017618001494310283,0.0021370288630419127,0.008576919385416569,0.1526775475464602,0.14962947405716812,0.0021878765674421367,0.016231971961128317,0.04665008566237207,0.0034357394675757903,0.011842738744603402,0.0027143759356913796,0.0020545754527152766,0.0008818008653451785,0.0002556124061443083,0.0015078668053253397,0.0005411481928514311,4.1983064467122634e-05,0.0011170188567590277,0.0032935291973120186,0.01632394333989751,0.00038895911783275834,0.008895560686185492,5.465642231579687e-05,0.0008541773599444952,0.00015942309826609945,0.0,4.5420028131373853e-05,-2.817579396454837e-06,0.0024062673609819406,0.0015073692956430495,0.005444622648788399
ind09,0.06399773210486247,0.003272248980588878,0.1831086136870253,1.0,0.09099759919424873,0.004994597815599969,0.0,0.0,0.0009693830095997599,0.005334131572383001,0.011804745510211517,0.0033117755671419886,0.010114578341175375,0.0016050389709139862,0.030614408966504747,0.06715559656179342,0.011612986397732776,0.019199420851622653,0.005151963367129601,0.005213803136958664,0.0022499444033002576,0.00044657596019002444,0.0034666972126222353,0.0017297315941545866,0.0003034052566173736,0.0003380794659743332,0.012372840605810231,0.0232127173302599,0.0005211720820890786,0.01717073903318114,0.0003636386579132119,0.0021412567933224514,0.00016850531722668112,0.0,0.0004443666624401534,2.8632424975050162e-05,0.003064779254039884,0.006015796020805667,0.010648898284661883
ind10,0.016340385057812573,0.005261248037115326,0.05799069659706905,1.0,0.07347933930864778,0.003685076093339559,0.0,0.0,0.003224966189268033,0.0073145786713871615,0.003236372266804913,0.0058456010860634,0.00921164242903003,0.0,0.01933754886002745,0.02808860240701656,0.00908851945626459,0.01937539126159405,0.0027917452286668164,0.0020335554250289468,0.0020049426470646996,0.00028764717564097207,0.0007112925797233217,0.00031242482632942573,7.465892313801529e-05,9.679694564114715e-05,0.0025947609665217313,0.006460136589224097,7.510677370029019e-05,0.006878756499681309,1.3161508654666521e-05,0.00035096975381879246,0.00013367382130614913,0.0,0.00011290053389751171,5.932618711121509e-06,0.0024718585131597963,0.0014652746793329145,0.010547318650751415
ind11,0.04130125506144605,0.0028468958912694895,0.25471707200128113,1.0,0.09591880207390353,0.006309022201101469,0.029790328202847965,0.0,0.0017820890120827967,0.00864733157213448,0.0021527423270683408,0.005632862653121426,0.05450399346644534,0.019143705232028366,0.03505320305153165,0.12452350606902343,0.07825946601495128,0.06995605134845216,0.01764440274194577,0.01230343525632547,0.02015374607510083,0.00022528121475124814,0.0021473576658774555,0.000809469400929793,4.1383864230334554e-05,0.0005722192116484417,0.05657237891635707,0.13912390983096135,0.00046942473338307413,0.07647287785203881,0.0006459053734936405,0.056235317062155156,0.00018618834128153895,0.0,0.000545814892790341,2.7300645138592216e-05,0.0025299153148638474,0.006500925180776715,0.012055104011678374
