Sensor,Outdoor PC(0.1),Outdoor PC(0.3),Outdoor PC(0.5),Outdoor PC(1.0),Outdoor PC(2.5),Outdoor PC(5.0),Outdoor PC(10.0),Outdoor PM(0.1),Outdoor PM(0.3),Outdoor PM(0.5),Outdoor PM(1.0),Outdoor PM(2.5),Outdoor PM(5.0),Outdoor PM(10.0),Outdoor Pressure,Outdoor Temperature,Outdoor Humidity,Outdoor Dew Point,Outdoor Wind Direction,Outdoor Wind Speed,410nm,435nm,460nm,485nm,510nm,535nm,560nm,585nm,610nm,645nm,680nm,705nm,730nm,760nm,810nm,860nm,900nm,940nm,SolarZenithAngle
ind12,0.09129484599749019,0.04647317403475844,0.2557403846335702,1.0,0.1284118395254721,0.03339173121011584,0.0739022732333215,0.0,0.009402154949498533,0.016082065792048683,0.02023068850537255,0.07968058797873087,0.0853341862753206,0.02279925555488968,0.028929241330719953,0.1083790761401718,0.0328268323460905,0.07307894563864928,0.017451962533306442,0.017081316970158585,0.012866786839312383,0.00996295555018469,0.02317947529040217,0.009680363059627347,0.0023559858369835303,0.004226854829919706,0.03892943392245017,0.07936703301089958,0.00986436553727192,0.032910386128333996,0.0017016896529990278,0.050618918633261165,0.009088960971804063,0.002971326198639754,0.00464087820387035,0.0017540864397272784,0.007299908176210878,0.01051770802013206,0.024510106222264714
ind13,0.2648364163996605,0.04868104430491056,0.5110053862483087,1.0,0.21742889061815635,0.023604751379393885,0.03964485867774231,0.0,0.0147706216427323,0.096682574442056,0.02118318004179821,0.021878860618357285,0.18435710500452313,0.0022090592273961078,0.030536189685084408,0.16319163082396435,0.03046708277174823,0.044634580214374726,0.014527504719547838,0.015079509691475675,0.016047463011412005,0.004118627697446626,0.011763758684098286,0.00919099674633491,0.0014429440390873816,0.007310295243612383,0.02094763821432485,0.0845575818737625,0.003969270489804236,0.06618907185378856,0.005547279202854908,0.035225137852704,0.007442721572556156,0.0,0.0033255586764532555,0.0,0.01460347457181117,0.011801066043102992,0.040820432286447925
ind14,0.20575480110532177,0.058334758230958246,0.34444364065680216,1.0,0.19182480565656987,0.028365364566659466,0.0,0.0,0.03768330367357421,0.0749371731072331,0.018012936187422057,0.01777886551113606,0.0677453732140216,0.003854091808738665,0.036592507652584705,0.12631797216983986,0.02563157350348426,0.05300538109381854,0.011454512292675767,0.020546293069007692,0.006878688976292976,0.003080777414937347,0.01342196314634437,0.007527897156693266,0.006299765260998269,0.003344431948084768,0.019974038883140213,0.045180820523234785,0.009789494733897284,0.03621350621683055,0.0029367661101559347,0.007168228232764463,0.005399132679132572,0.000740617491771307,0.0028112220467865906,0.0053145890872007585,0.012425958404025968,0.01644688771840189,0.03904154511245867
ind15,0.12446060513943202,0.02327213885399586,0.411192436369994,1.0,0.14394714616630974,0.020400886678548086,0.04851758490384441,0.0,0.010940632882482574,0.04527907811416443,0.026837646851028477,0.04036319125388739,0.28539130224842113,0.006229198290520071,0.051854365230431645,0.13137896358697088,0.04117385115162436,0.0732900242819043,0.021790079096055254,0.01911341878937097,0.027799996404336915,0.0023217672021019764,0.017131843274784404,0.006464898914180053,0.00124747872437412,0.012336619568088389,0.027192962300546117,0.08251986675927177,0.023111680286240548,0.06852750022498294,0.007665457407790853,0.029672234937866027,0.007056115378215149,0.0,0.003731732978425367,0.0014987228598112004,0.008335531085114894,0.020201622455182266,0.051789914356034666
ind16,0.0694751474637488,0.01945788722738153,0.25537701518384165,1.0,0.06362868168439878,0.01658807399565164,0.0,0.0,0.010855215367241147,0.025694970572785438,0.014264662889671924,0.06996609678043987,0.09607257109443397,0.0,0.05916836089798788,0.08883765882650806,0.01711647728692481,0.04485195316860265,0.01445459933055684,0.009218221972788316,0.017418821113706143,0.0050158891246828196,0.010381781433115479,0.006725883562974516,0.0028209095185877126,0.005716217021209114,0.021379914311947704,0.04210268925171204,0.007479900504340757,0.04470408428546783,0.0038815616326967287,0.005940194824253093,0.011947110056530237,0.0,0.004753825449308323,4.620356774249184e-05,0.011336655136604814,0.009921361727789122,0.014712898658146263
ind17,0.13094029014827308,0.022713128162721655,0.3900710068421555,1.0,0.15183073532086563,0.05380439895699174,0.0,0.0,0.020034960383402193,0.027492378650940594,0.01783336477128013,0.04815447240484912,0.054049516267699924,0.0,0.09145770127203479,0.06928158738213092,0.05899781195213678,0.07111853102304432,0.027345482826523305,0.036516374431268386,0.03723272029679565,0.02111432050349103,0.010912810333181882,0.018436317659203078,0.004114238551763481,0.0049526205268357,0.15202513669070122,0.05463182525698111,0.021964521304813328,0.046715123426402175,0.05978042782896575,0.0632588239270108,0.00838560569367384,0.0,0.01067332047941281,0.0,0.02146850728662163,0.029131839316352926,0.04082680288846386
ind18,0.08994760281006252,0.01246820868949548,0.3504774004921735,1.0,0.1319899558309644,0.02163741649067035,0.03628147349264862,0.0,0.009800999779788244,0.011563614943944717,0.011046663677459309,0.021546942720099795,0.14676277880837185,0.006462526904085119,0.02467833228520707,0.12628429802495983,0.02213233097888907,0.060622902333954044,0.011694290487698421,0.014838348445050371,0.019746749832224606,0.005887985648530389,0.014156313054625978,0.011751977520820736,0.0006018888447106392,0.006285872423408016,0.015215445074693563,0.05789190840367085,0.007145096763753529,0.08016911114990802,0.005436857781262211,0.021989172935022314,0.004510285445074304,0.0012856259698549425,0.0035675442018714035,0.0,0.010788216966868524,0.022258011610130073,0.023127740338970915
ind19,0.11371500675825101,0.010053721207192935,0.3607355967894819,1.0,0.18359871767687644,0.01907338243822649,0.0,0.0,0.013496703584456538,0.0227046902902277,0.044924338586963354,0.14011815853683957,0.06864482869237139,0.05956975049431615,0.05936754294993869,0.07528011218053912,0.02557434674949687,0.06496646395941723,0.011824041244306006,0.012967579390301992,0.029099096768059197,0.00409456482118506,0.017217805244624722,0.004295226357954587,0.0009631020243596104,0.0028889989723680292,0.017699130519018502,0.03787741698637408,0.006291929322502355,0.03838204844548445,0.002233156085568562,0.009747868157608423,0.006296141022133766,0.0003515718657510033,0.0028427296124498825,2.0682654151285077e-05,0.00931177035108093,0.018995099152719436,0.03571000388495732
ind20,0.07336656228010278,0.009153401622404638,0.36813935037619694,1.0,0.2859122386039206,0.026614540574892237,0.09989625319433364,0.0,0.014240307600407646,0.0378065556972902,0.01735908259774531,0.011071211234337467,0.09675876540541772,0.0,0.02371899538862176,0.09126737736369064,0.02146400231060677,0.07610198376087722,0.009435517161214371,0.011424091758468735,0.009223053394063471,0.006621295177873198,0.018169650036023322,0.010371869270421021,0.003408099815720581,0.00862441782571463,0.02015032675849722,0.049875091085202605,0.00850276897640848,0.042554317313883094,0.007404999891778783,0.02338594681438425,0.002924300116005828,0.0,0.0025633316179845167,0.0008203644241241863,0.010013535875067942,0.014878720419705813,0.032408214041985565
ind21,0.16302355812259764,0.026580710291867742,0.8894066925678584,1.0,0.2571082946726528,0.09866690856402385,0.0,0.0,0.01717438511331349,0.015671595424558697,0.03300780432243184,0.06081275735450306,0.15430006262169077,0.010772214758660246,0.10723913098366693,0.18897750174680134,0.06957210431269005,0.13687935935993698,0.03133322250669727,0.04285843702963633,0.04082836758526414,0.017873776056269036,0.025641620293141983,0.0302533365534174,0.0020598049173692354,0.016663613568464162,0.1522016252164756,0.18939745002583838,0.0216236321263022,0.18814611964428019,0.02862534414542398,0.13078674771634494,0.021352348530455766,0.0,0.026326499966780947,0.007563187454621531,0.06055142163886393,0.016551646265948683,0.10498911984907193
