Sensor,R2_Test,Outdoor PC(0.1),Outdoor PC(0.3),Outdoor PC(0.5),Outdoor PC(1.0),Outdoor PC(2.5),Outdoor PC(5.0),Outdoor PC(10.0),Outdoor PM(0.1),Outdoor PM(0.3),Outdoor PM(0.5),Outdoor PM(1.0),Outdoor PM(2.5),Outdoor PM(5.0),Outdoor PM(10.0),Outdoor Pressure,Outdoor Temperature,Outdoor Humidity,Outdoor Dew Point,Outdoor Wind Direction,Outdoor Wind Speed,410nm,435nm,460nm,485nm,510nm,535nm,560nm,585nm,610nm,645nm,680nm,705nm,730nm,760nm,810nm,860nm,900nm,940nm,SolarZenithAngle
ind12,0.9649717323352635,0.6193426944983305,0.3152732283415913,1.7349384533202363,6.7839831233776,0.8711437521826755,0.22652894098978693,0.5013517743940932,0.0,0.06378406050077921,0.10910046292230649,0.13724464939475658,0.5405517641085142,0.5789056795389353,0.15466976490994458,0.1962554849597219,0.7352418234621814,0.22269667662982384,0.4957663338868258,0.11839381929576909,0.11587936605061924,0.08728806476999222,0.06758852231141413,0.1572491691788364,0.06567141962467987,0.01598296815701292,0.028674911831142385,0.2640966227325454,0.5384246124984956,0.06691968932768032,0.22326350407845807,0.01154423388717169,0.3433978897316677,0.06165935784175643,0.02015742678562181,0.0314836394127074,0.011899692804055357,0.04952245386962075,0.07135195370518913,0.16627614696403611
ind13,0.9634163308091174,1.6386187549474152,0.3012035629121085,3.1617366719009117,6.1872863906850375,1.3452948158634643,0.14604935696522764,0.24529409455742662,0.0,0.09139006627203544,0.5982027770617261,0.13106640158404897,0.13537077654765686,1.1406702068205783,0.01366808209388514,0.18893615086189958,1.0097133564708114,0.1885085665975124,0.2761669307143404,0.089885832241871,0.09330124509227057,0.09929024949553103,0.025483129100709965,0.07278574400942425,0.05686732908542845,0.008927908015565455,0.04523089027269246,0.12960903684048597,0.5231819755567665,0.02455901328251348,0.40953074349302,0.03432260511715431,0.21794801604603983,0.04605024989553465,0.0,0.020576183940243773,0.0,0.09035587947488226,0.07301657532406647,0.25256770514781934
ind14,0.9604190275592329,1.1816705950191653,0.33502240578964876,1.978174602094199,5.743100956435479,1.1016692248342963,0.16290515237242303,0.0,0.0,0.21641901736935268,0.4303717505447215,0.10345011104619486,0.10210581952134326,0.389068517699526,0.022134438352957173,0.2101544656979318,0.7254568667835977,0.14720471430280674,0.30441525485613635,0.06578442050356816,0.11799943537582173,0.03950500523877038,0.0176932157182915,0.0770836893830121,0.043233473360553026,0.036180187895758165,0.019207410319779003,0.11471292181364201,0.25947801355952943,0.05622205656926558,0.20797782218976174,0.01686614425606385,0.04116785841953739,0.03100776405344833,0.004253441025344639,0.016145132025652573,0.03052222166976424,0.07136353359478902,0.09445613658594083,0.2242195350760803
ind15,0.9635930732629208,0.6345496504105544,0.11865061685635596,2.096422530307766,5.098397598980614,0.733899784394425,0.10401183165898516,0.2473619383820984,0.0,0.0557796964193775,0.2308507431413116,0.13682899426757322,0.2057875973760148,1.455038330153301,0.03175892960796167,0.2643741711874965,0.6698221925083738,0.20992066385222685,0.3736616838280918,0.11109448694492577,0.09744780846403991,0.14173543491954102,0.011837292328588654,0.08734494861827298,0.03296062510170796,0.006360142533128412,0.0628969915854791,0.13864053370227467,0.42071909055367135,0.1178325352797764,0.3493804426111965,0.039081549642969046,0.15128085136360483,0.0359748817024223,0.0,0.019025858457240665,0.007641085029998783,0.04249785167057805,0.10299590342101413,0.26404557500421877
ind16,0.9736291651270204,0.4038053300674065,0.11309365810798679,1.4843091907325312,5.8122270309409085,0.36982434362919725,0.09641365206877442,0.0,0.0,0.06309297618416414,0.14934500252237473,0.08290945923461081,0.4066588389567003,0.5583955946470613,0.0,0.34389994658775225,0.5163446419969363,0.09948485196155048,0.2606897345970481,0.08401341295048283,0.053578398927453676,0.10124214292420707,0.029153486354684018,0.06034127067487423,0.03909236225168163,0.01639576655577401,0.033223951085396136,0.12426491588310283,0.24471038854410598,0.04347487990007788,0.2598302870774568,0.022560517443823053,0.03452576092657911,0.06943931601219101,0.0,0.027630312776844645,0.00026854562535882047,0.0658912134254296,0.057665206817998534,0.08551470728437194
ind17,0.9527769456890859,0.6478072380566896,0.11236975881188989,1.9298171808101914,4.94734842364509,0.7511595490505595,0.2661891083650446,0.0,0.0,0.09911992967061668,0.1360143761809849,0.08822786908948065,0.2382369531435913,0.2674017891057849,0.0,0.45247311421840486,0.34276015212261496,0.2918827319599134,0.3518481523488127,0.13528763135561397,0.18065922747976954,0.18420324006837052,0.10445990025928356,0.053989474999405235,0.09121088710907849,0.020354571613566918,0.024502339356352914,0.7521213203611701,0.27028267456597954,0.10866613985348722,0.23111599224399665,0.2957546053844628,0.31296344283693917,0.041486513109906566,0.0,0.05280463524888183,0.0,0.10621218568248066,0.1441253593196407,0.2019844189127105
ind18,0.9712419989855434,0.5526035058408616,0.07659988279976605,2.1531984642096567,6.143615711557811,0.8108955664109345,0.13293197190960246,0.22289943058790432,0.0,0.06021357623608171,0.07104240645202346,0.067866456529134,0.1323761358312413,0.9016541137589971,0.0397032818243024,0.15161418996244255,0.7758421974691923,0.13597253633530057,0.3724438152591148,0.07184522677574508,0.09116111064058088,0.12131644252145667,0.03617352113973821,0.08697094730013111,0.07219963373878849,0.003697773762975663,0.03861798458129746,0.09347784741923229,0.35566563804085793,0.043896728738397055,0.49252821084219944,0.033401964886467864,0.13509302832776487,0.027709460523969012,0.007898391907587574,0.021917620610294127,0.0,0.06627865925734802,0.13674466983603129,0.1420879489193311
ind19,0.9718876014568478,0.6434916676875518,0.056892102551037056,2.041334362014492,5.658810442280178,1.0389503407791587,0.10793265571103942,0.0,0.0,0.07637528718008296,0.12848153850307786,0.25421831630843855,0.7929020986813372,0.38844807341292514,0.337093926141261,0.33594967197763004,0.425995884903258,0.144720380440547,0.367632904651569,0.06691000806323033,0.07338107366493814,0.16466627265201475,0.023170366166715087,0.0974322961114288,0.024305871766350472,0.005450011792427342,0.016348297552572905,0.10015602460030168,0.2143411227690942,0.03560483535226517,0.21719673653941107,0.012637006976256904,0.05516133812024498,0.035628668562119145,0.001989478545123702,0.016086468015510478,0.00011703921928536146,0.05269354329881172,0.1074896654375561,0.2020761428780622
ind20,0.9691705274892128,0.5328035590381752,0.06647394685202042,2.6735061587536704,7.26221240957167,2.0763554072378088,0.19328044683803114,0.7254678096176033,0.0,0.10341613857179817,0.27455923794802345,0.1260653450601256,0.08040148761499484,0.7026827068620586,0.0,0.17225238265382214,0.6628030804796547,0.15587614393916346,0.5526687708612642,0.06852272981889745,0.08296418093643708,0.06697977281250984,0.04808525200818779,0.1319518579691829,0.0753227177261066,0.024750344774784924,0.0626323541592359,0.1463359530424826,0.3622035054074757,0.06174891437619467,0.30903849127773236,0.05377668210695275,0.16983371316500434,0.0212368885917694,0.0,0.018615458685974584,0.005957660701245782,0.07272042449560952,0.10805242807053496,0.23535533418776242
ind21,0.9262995560292169,0.7021626895774343,0.1144864168366432,3.8307849649065604,4.307124060250183,1.1073973220744766,0.42497061582661194,0.0,0.0,0.07397220734155509,0.06749950571562344,0.14216870817317614,0.26192809037173637,0.6645895122159942,0.04639726536920766,0.46189224126007267,0.813949544619619,0.2996556844074228,0.5895563820508156,0.13495607654376834,0.184596605315064,0.17585284436722984,0.07698457089947998,0.11044163970839117,0.13030487377207042,0.008871835319022673,0.07177225093144339,0.655551281979063,0.81575831395632,0.09313566620119502,0.8103686787625887,0.12329290850169732,0.5633147478509399,0.09196721409837366,0.0,0.11339150142909785,0.032575586657982734,0.2608024850231044,0.07128999386881767,0.45220116416642775
