Sensor,Outdoor PC(0.1),Outdoor PC(0.3),Outdoor PC(0.5),Outdoor PC(1.0),Outdoor PC(2.5),Outdoor PC(5.0),Outdoor PC(10.0),Outdoor PM(0.1),Outdoor PM(0.3),Outdoor PM(0.5),Outdoor PM(1.0),Outdoor PM(2.5),Outdoor PM(5.0),Outdoor PM(10.0),Outdoor Pressure,Outdoor Temperature,Outdoor Humidity,Outdoor Dew Point,Outdoor Wind Direction,Outdoor Wind Speed,410nm,435nm,460nm,485nm,510nm,535nm,560nm,585nm,610nm,645nm,680nm,705nm,730nm,760nm,810nm,860nm,900nm,940nm,SolarZenithAngle
ind01,0.07376460065782722,0.019224624213094066,0.2023329650009486,1.0,0.11845302787215994,0.030287708868652233,0.0,0.0,0.009386669385064312,0.03324425984765247,0.015209412120261511,0.019507503740263606,0.18041964733902638,0.0017874722507247869,0.03725793280155067,0.11977764882569765,0.057300389737818466,0.05586739401107336,0.02944485059265617,0.02544144806642065,0.014764048036362698,0.0018463356842416446,0.013145984145638204,0.007443839537474969,0.0037502770180686267,0.005829869191879332,0.019869121634094933,0.08012456446210514,0.0069919586108863774,0.048081464950403364,0.005135204799789022,0.026274410926381605,0.004948417952052642,0.001883885795393487,0.005759236274951008,0.0,0.01843987634881851,0.021422740617871038,0.0535845988134093
ind02,0.08913929833746644,0.01435724505977168,0.2391583538174269,1.0,0.19448855087105327,0.04820399918701833,0.0,0.0,0.006445492882616443,0.0208296898272465,0.01168280176721019,0.017883628066317336,0.12430487225400368,0.003695228292099053,0.058311434190469046,0.1141809125779584,0.026308787154437036,0.06203809913497325,0.01202191584127238,0.028890484161612152,0.011144046955763244,0.002830301651554215,0.018454868991407417,0.011120395604511474,0.017715596661484034,0.014339548980490086,0.020261306169007003,0.07990283884993014,0.017420959343667077,0.06858326560488875,0.003337528471667504,0.009724221101368734,0.005581164137972797,0.0,0.006599538811687159,0.00013487920925406077,0.024690167447211035,0.02366588533116436,0.07419161283039329
ind03,0.09577554092023893,0.025556824195443244,0.29450628705132614,1.0,0.1098746136074242,0.03729306481727152,0.0,0.0,0.008881485205225607,0.031436204476473245,0.05027843923838504,0.039549254968432736,0.19252275316210926,0.0029660048732383587,0.043083593421209966,0.10497617681154806,0.02272275094266995,0.07055139304370096,0.00897940199102019,0.031260162582062996,0.006600904191777829,0.009655823839984845,0.0070502682391319045,0.010050649666926774,0.006957333463589635,0.01207325896597684,0.01604985164879476,0.08292904523028921,0.010417466385705721,0.05871328653186275,0.0031812511052719903,0.008736683222477625,0.012121907708762106,0.0,0.0015609240758935284,0.0013709713229346902,0.012402681001581815,0.024795750498855133,0.08111910718779557
ind04,0.10394065927508642,0.025492725846252288,0.34458492652322564,1.0,0.16722097672020153,0.08428101073670813,0.0,0.0,0.04741669676209062,0.10633406444136873,0.02172671725342133,0.020279876258969844,0.05124672245695486,0.004774466550072342,0.049657028791472664,0.08018390591255059,0.01867882057044328,0.0637020715280294,0.0144356559284951,0.021538615665328123,0.012691379254949741,0.006002609532841955,0.014093943302124955,0.011223107349456644,0.010487961882582721,0.006808698991439527,0.0331615522218085,0.05893191672473669,0.005622238630997047,0.08255798419826109,0.004161703894858698,0.007476414958285779,0.010930196302549256,0.0,0.00391854957207271,1.384491088373745e-05,0.02731683808450144,0.010765770339347319,0.05617984474981295
ind06,0.031220212874937866,0.01045801955889453,0.16507094673720743,1.0,0.11500264723521543,0.019233160527189087,0.030992278275828695,0.0,0.005477056465681003,0.02073161097328027,0.00785700984461806,0.035431864483854186,0.1565305038170273,0.13274046409794857,0.024561568265381303,0.053180645330816914,0.022357084800289813,0.021933914277248393,0.008799369463819642,0.008042943957213217,0.008093714108620751,0.0058518522797906605,0.01298301769732461,0.007350261681406184,0.0016699009104458465,0.014936114094562044,0.021258762815504664,0.055788590064535216,0.0058276239817359006,0.04520352904563809,0.006957675134442569,0.016930572033331464,0.004728192052328924,0.0,0.003222040713618879,0.006446658660553842,0.010609218645668696,0.008672662707400268,0.01387996801402278
ind07,0.054801146830311454,0.024454871490966486,0.3050483589360605,1.0,0.1409412221166875,0.015337383255014487,0.0,0.0,0.007115643176881478,0.01357184455239135,0.01751127808670342,0.04413826763818913,0.020028594144364507,0.012851079504439587,0.03626688356869716,0.06832218851849854,0.023929746203509458,0.04678576429518237,0.00848498191034754,0.030338162578475016,0.007734815469157301,0.003960077197254988,0.011158604794401577,0.009921529154532363,0.004291843421690344,0.008396309398119589,0.013167868193188291,0.04911668538422627,0.006584660896626752,0.04331982970630697,0.0026789196661363124,0.007677234721475374,0.004870204718646629,0.0,0.006535411250890257,5.062763241428128e-05,0.018719432337324825,0.016145731669227042,0.054598015239616354
ind08,0.07025868444472518,0.025305736328646543,0.25034504467705293,1.0,0.22806012646667576,0.022270166024413503,0.0637564326676331,0.0,0.009956512376521526,0.07810952072745553,0.02006841681035985,0.0883429432030634,0.09414146682751752,0.0019112771212410262,0.06014538708310156,0.11100229842296458,0.017100806968905154,0.06046426887866201,0.014170055310483086,0.026258362035493754,0.0072432344931304396,0.0020691664010832485,0.017687981565895208,0.002959797096827897,0.0037201807847033834,0.006405215196206616,0.012961760126354785,0.06630399036916038,0.005899653765125474,0.017268461311709,0.0020046708250354983,0.00542637773560506,0.008298999465668925,0.0,0.0006651542240474458,0.0,0.01363686633510227,0.013463378722779657,0.03249705931923266
ind09,0.16730869986538327,0.025915181716040767,0.35692929038281895,1.0,0.30000771078577637,0.04470920479763876,0.0,0.0,0.01418034178196106,0.03828435686407207,0.036004744051327815,0.01788893660499118,0.06809264921872583,0.006744343211845685,0.07705920623909296,0.16442959156238846,0.03366364458848609,0.07030983772874161,0.02987108883700326,0.03745317226151779,0.01176110034633404,0.0066477421114261425,0.02381397937201033,0.02312908446627495,0.008807035597204853,0.0055540645977756814,0.055289240364176616,0.057676928982091036,0.01759450704355402,0.05263787202192658,0.006692282426030785,0.0156538710804496,0.005755067309079849,0.0,0.007264214749364304,0.0021445882369680396,0.019054046623804843,0.030064139220391986,0.025335019846845122
ind10,0.08854270129120197,0.023642067226346788,0.3486081656063501,1.0,0.3975775367415003,0.03252349738356775,0.0,0.0,0.02631644215745991,0.02327961880349377,0.027190856337901293,0.06267467640598366,0.024628423799774313,0.0,0.08246318980203536,0.1073755450312105,0.04817196885254049,0.10219701971172232,0.02927739295120274,0.02027481369960216,0.008980040121617686,0.0051376545970320976,0.008446412532423226,0.005196549629686836,0.001698347694551347,0.008515249917919542,0.01743092749424112,0.031068521068370686,0.004143192224374099,0.04460463548341647,0.0,0.008279451074419329,0.009003817172337579,0.0,0.0031299056292394033,0.0,0.018748000234820768,0.017567493824598296,0.07130942071193563
ind11,0.15175526111263538,0.03942236919786327,0.32052097087461634,1.0,0.16063756994525177,0.031649061963737325,0.07225738683782147,0.0,0.041778562971054305,0.05249814497984106,0.05774359991573543,0.07149251303681574,0.089153892692848,0.004110788322732937,0.044981432221949835,0.16147193785164354,0.04244935263432804,0.06599485009129323,0.033854603891523526,0.0170018296065814,0.020400304999665705,0.0015306963844316734,0.020443835241777397,0.005826511386453649,0.004341315585641012,0.004854615620472334,0.03120278625525548,0.06561799402178212,0.011674796712693409,0.05331824837207912,0.004068634587043226,0.026849165328767403,0.003673921292256105,0.0,0.0034655509930126044,0.004450776272619473,0.015148767642493583,0.015779273865554406,0.03384359144804515
