Sensor,Outdoor PC(0.1),Outdoor PC(0.3),Outdoor PC(0.5),Outdoor PC(1.0),Outdoor PC(2.5),Outdoor PC(5.0),Outdoor PC(10.0),Outdoor PM(0.1),Outdoor PM(0.3),Outdoor PM(0.5),Outdoor PM(1.0),Outdoor PM(2.5),Outdoor PM(5.0),Outdoor PM(10.0),Outdoor Pressure,Outdoor Temperature,Outdoor Humidity,Outdoor Dew Point,Outdoor Wind Direction,Outdoor Wind Speed,410nm,435nm,460nm,485nm,510nm,535nm,560nm,585nm,610nm,645nm,680nm,705nm,730nm,760nm,810nm,860nm,900nm,940nm,SolarZenithAngle
ind12,0.06702323677323628,0.004347174457584032,0.10766829698540399,1.0,0.12125265804836591,0.014278721641225792,0.08804430857479187,0.0,0.002809979723358548,0.00170569504572929,0.003712281866651147,0.009552056211535478,0.006039084747881437,0.00046285939013067465,0.020494921270642192,0.15704902036491475,0.05785827724887722,0.10244098308324509,0.03033867406711876,0.014190717720320625,0.01098344553700925,0.00029320451012971433,0.005243080669970444,0.0016641317115919018,0.00021282377379153958,0.0010175524649511747,0.020101757940973356,0.2629591771892314,0.001179236348234215,0.07713936399530884,0.00032432866028879464,0.03078143466310755,0.00049282842835288,0.0,0.0008856470298995688,5.448330713281793e-05,0.004072870602512438,0.005115825540679892,0.010691820280177813
ind13,0.29446205312723933,0.3596729420270117,0.10391334904735845,1.0,0.21905761733615733,0.014874375298694465,0.062300959163305546,0.0,0.0014652759660350393,0.0021629396712175533,0.0017447807397765903,0.011067468473292087,0.00910901779813738,4.174584492274097e-05,0.019927578360223245,0.16144242703048434,0.03565586547422232,0.15677164246307326,0.008097968042649164,0.007822731923836953,0.015496858449291363,0.0001961633192972755,0.007693210689129235,0.0008574978944618477,4.5612884808362594e-05,0.0002991200387965928,0.02079618349843402,0.10625586086281427,0.0005727861223222693,0.038102435726359365,0.00010917686654131384,0.04348310976613583,0.00011064726031648247,0.0,0.0009620567574447746,0.0001279724862721206,0.003924567403015945,0.0034893721678963515,0.013111302600252735
ind14,0.9882531850700732,0.36998182774773897,0.34575239833119353,1.0,0.2535252060616393,0.009591565128771027,0.0,0.0,0.0032594749346483132,0.010014308509550056,0.012286712926706241,0.006460215975517153,0.002118934723459565,0.0003376021353543127,0.03892786038957127,0.09880339593228801,0.013837437484784453,0.044269716536824544,0.004521769768959836,0.005067781280988719,0.0037174006833819552,0.0005985339959380412,0.00552016753344222,0.001821796164905943,9.196509433398173e-05,0.0005112987054366211,0.01304690075883897,0.05126242121813362,0.00185981605870433,0.02713952660215405,0.0007235517198855674,0.00202987830648639,0.00011984070063286676,7.803208697913699e-05,0.0003274019496957633,0.0004436149944159633,0.0034308227411898443,0.003865316766936316,0.01969359002099782
ind15,0.07847276508311991,0.012624310275373087,0.07548227188068651,1.0,0.1038818101780391,0.00996928075851571,0.06054952386143498,0.0,0.0027731325954978613,0.00370258650977578,0.007627757459628948,0.007067809612337009,0.010408362230670595,-0.00034652292429596966,0.02634159147906359,0.06017791464923298,0.05157570887602943,0.035991930319284514,0.014924427845436154,0.01237080530254873,0.023259447794687277,6.586561582026618e-05,0.0027863888406429722,0.0016215852218868282,0.0005582162695144575,0.0004731154288606092,0.010019209603450223,0.1435747671204589,0.0007751192041040879,0.05710376745366205,0.0011995933082074664,0.012541523785795339,0.00011376202932365266,0.0,0.002209740381386271,5.305153620873847e-05,0.0032198711364082758,0.008178492745100798,0.015073330192035871
ind16,0.020169452847049806,0.0024830984842418307,0.09790363762020705,1.0,0.09166256951138721,0.009713310815799386,0.0,0.0,0.0019278491984222443,0.005234738805976777,0.004121081366637697,0.003014011372408477,0.002863685056368674,0.0,0.025211328535429275,0.04455239450103382,0.006679383053894982,0.030640712174632455,0.002363313615365031,0.0026796296150185437,0.0015373849653824853,0.00020682653082012458,0.0016702687940842456,0.0022733315453609204,6.0951936717078124e-05,0.0003054514507247677,0.008125848724874473,0.024794124074869358,0.0010838742179479827,0.017068505530379585,0.0004787810439612287,0.0012059658743976752,0.0006303637803519384,0.0,0.00019049540041476796,0.0,0.0021219452030891003,0.0014948405606581613,0.00422652490001867
ind17,0.06095379534914867,0.005974395461681773,0.09831644127995678,1.0,0.1947664305038501,0.014191869948821396,0.0,0.0,0.006339994797939294,0.006227801190126766,0.0024758599980568303,0.0040115323262389264,0.009777354529435272,0.0,0.05775376173995988,0.04525078885292639,0.25253380172511597,0.0749487683025278,0.00974910503803874,0.013392950522895328,0.18454844792896205,0.0020137905496233808,0.004148014511275418,0.003514818855290785,0.00012819332984294722,0.0002153350925015811,0.4136798991237382,0.12111449499424361,0.0017699012158280036,0.029074684194446688,0.0680257824758672,0.6229188190022674,0.00010846848823025336,-1.2609569795392771e-05,0.006507528983218569,0.0,0.0074970483874556735,0.018930046002141602,0.08374003698283701
ind18,0.03797256805116448,0.0016575077274528756,0.06764385396515296,1.0,0.10966102648387266,0.005005681929743774,0.018024640716749758,0.0,0.004375886237089701,0.006064934499177511,0.005166071385989802,0.003151139964512583,0.016607621832287985,8.130397798754688e-05,0.011045809978068115,0.07435222747442553,0.014512936255257116,0.01699353199421298,0.00330443476193642,0.00445902075605805,0.01124084285699629,0.00015886763098500625,0.0018693797403133248,0.0015095764678868006,0.0001462751737974466,0.0005428068675351494,0.008021081024603787,0.10752813648226817,0.0006044444882371502,0.0369753671098307,0.0007342762750660146,0.04284310642586273,6.718962476241111e-05,0.0,0.00028316053786827836,2.2690231408736016e-05,0.0030493607598223583,0.0028718568864775154,0.007457583712390681
ind19,0.030356846753763673,0.00493210193077494,0.19542701258435619,1.0,0.07672014363827002,0.01064028344980461,0.0,0.0,0.0010028612209533423,0.0029221261326880937,0.008776872318353616,0.00495902575862612,0.027224318117893064,0.00011327437157741703,0.029456009276571955,0.03770207703317778,0.005819215472948083,0.021125693920272293,0.0024910154786628434,0.0026825498858788713,0.00121798672704763,0.0001726642859229381,0.0011603185500653193,0.0009068624914828842,0.00018468274452542648,0.0003278525635980217,0.0037641142280845467,0.016759600301639005,0.001017264214429203,0.016526371298843157,0.00021661031425598598,0.000951809904569203,0.00024386167121173788,0.0,0.00023196068638908836,4.991747221657393e-05,0.0031011882578927483,0.002102140102453786,0.007486320152212283
ind20,0.043183964644827495,0.008844084935987245,0.11763313540963402,1.0,0.15602994662226222,0.004833992046830052,0.06341102197268352,0.0,0.0015029254329903543,0.002088668889839599,0.0029723516198343035,0.002398934271599112,0.009925784150127858,0.0,0.013392198211222698,0.06444289797304374,0.014389492141210197,0.0373074083441055,0.01254582309928328,0.005845765086116532,0.03414583879683032,0.0002612342700165583,0.0033355445749259326,0.0009172904238324406,7.182457182468009e-05,0.0002571343413135758,0.024409433884127696,0.03790953135110136,0.00031150303575567064,0.03138997607317069,0.0009503718793130576,0.05484729442149678,6.671831561541294e-05,0.0,0.0009432078715646036,2.4515071314589645e-05,0.010189113623195606,0.0036373573621685425,0.016219147542910123
ind21,0.03821416283563457,0.12038276017114719,0.0897868646945891,1.0,0.12487517384646413,0.018368824496778745,0.041906330343376395,0.0,0.005279806893805877,0.057980303285969904,0.0014587724310343195,0.1252915589304896,0.005727057001929423,0.0032497839601457186,0.07993360803520747,0.43622231859042493,0.11839476701380143,0.5139956875314622,0.04069617483413547,0.03320789082788195,0.030915531808754698,0.000830071607035413,0.011147560740669527,0.0032020452012453985,0.00020007934724187098,0.0011183927436024964,0.1273300012445046,0.7783831303893443,0.004600133778674823,0.230507477021814,0.017740821937568572,0.8804270819564771,0.00031202126100860644,2.2998980862470636e-07,0.0031867466593180484,7.247149792217377e-05,0.02121568418062864,0.003402107377547988,0.0693463214691863
