Sensor,Outdoor PC(0.1),Outdoor PC(0.3),Outdoor PC(0.5),Outdoor PC(1.0),Outdoor PC(2.5),Outdoor PC(5.0),Outdoor PC(10.0),Outdoor PM(0.1),Outdoor PM(0.3),Outdoor PM(0.5),Outdoor PM(1.0),Outdoor PM(2.5),Outdoor PM(5.0),Outdoor PM(10.0),Outdoor Pressure,Outdoor Temperature,Outdoor Humidity,Outdoor Dew Point,Outdoor Wind Direction,Outdoor Wind Speed,410nm,435nm,460nm,485nm,510nm,535nm,560nm,585nm,610nm,645nm,680nm,705nm,730nm,760nm,810nm,860nm,900nm,940nm,SolarZenithAngle
ind12,0.1314888063863472,0.016218005461625197,1.0,0.8731877902761712,0.07902126452013102,0.05613283921727326,0.02535592304074586,0.0,0.010308190953909521,0.03862419345087871,0.034801637286301236,0.11090209995104326,0.018771872990390247,0.004045657959975645,0.05710201763496353,0.25284231634753335,0.03243626253614943,0.05607676681337344,0.04759979822536856,0.030746005825837003,0.021260186362058477,0.005865458241224099,0.016376375861611038,0.013653259699347817,0.0047972804131475874,0.009460815951817641,0.0361424553202622,0.10185093611968414,0.008304260460830977,0.04671475220202374,0.006229154499279284,0.03434458130890485,0.022803777394998143,0.0,0.004602614619408014,0.0036708716077676327,0.017755935783108436,0.024252825218504144,0.06015014680210495
ind13,0.1801819753162484,0.03208279236089967,1.0,0.538923281574717,0.07738584209135474,0.02640840014332442,0.011577696017377336,0.0,0.006651380699916875,0.04203606974409686,0.027989416106816118,0.0561154511892449,0.047188815311313484,0.0,0.026844784175958272,0.16783258251764135,0.02090586410136456,0.03877781035072478,0.012780246522590978,0.014126383379375784,0.012661416192348621,0.005266838416587008,0.014195000747338964,0.007616659444850035,0.00031635123619897193,0.004124439510298452,0.01823994926441915,0.12337548448993937,0.00977442595567957,0.08107329995420626,0.004247009745272853,0.04549075567726639,0.012414835015518379,0.0,0.0030258600842414433,2.310498653720844e-05,0.014145179604450291,0.012081806371157697,0.03792869459658848
ind14,0.4446271719902526,0.21019057594113946,1.0,0.997841988392452,0.10666019037858292,0.04288881230831419,0.0,0.0,0.026813506184802823,0.02074174326318988,0.03761328299437849,0.10382270155242071,0.04305027514781456,0.009844828465080016,0.050030735902452786,0.17102125907073112,0.05387432991731098,0.06716890541917458,0.01646051843073539,0.0193499167381189,0.017146706007587168,0.00767125745599494,0.017065230119212224,0.006041517278937906,0.0037515551787743375,0.008226488485760465,0.04680710875455429,0.0768558665433015,0.013482695283871674,0.04830908198757692,0.002572439906616068,0.011839197727650406,0.004301099100108142,0.002228418842450841,0.0051378661667478434,0.009992257664690425,0.022423566765049724,0.01809416124898863,0.09435198881232616
ind15,0.12374232538870565,0.015822914244150815,1.0,0.6831483209176323,0.057684356233193804,0.037597025007563456,0.02536495116973904,0.0,0.023583630938060894,0.019229912778450604,0.017086788280079732,0.11829229833867368,0.05879240978416331,0.0059706683590638205,0.059890145572301934,0.1719105791760055,0.046471162524602934,0.043354370818526215,0.022624011583542627,0.024368859093753317,0.01985043047642198,0.0041566241538700715,0.014053748125008703,0.02163869017574862,0.0028414488023902115,0.009122036768301678,0.03015355093997828,0.10684530202133931,0.010415875285004261,0.09496585160621096,0.006945008379549294,0.04993835504970125,0.00874641961146386,0.0,0.004936038996819376,5.245154873288502e-05,0.010337416072971997,0.019629726284786344,0.055401613850014665
ind16,0.16457967808679774,0.02236632784959764,0.80806156676818,1.0,0.02263704571220493,0.029668956960794215,0.0,0.0,0.015180645695185598,0.050503408943593876,0.02650531604478521,0.13408328931403465,0.19540852355240748,0.0,0.05532839228178718,0.11427718894079783,0.023898454317811898,0.09228311774464341,0.015865808662386717,0.02271776480404046,0.018217610554674978,0.0018579236753292494,0.020870540297352122,0.010724308227850829,0.005389271603474557,0.00996644885452572,0.03194930486021799,0.06433336671090961,0.019945355557227915,0.07763841509593178,0.005698570553270963,0.011090075143852393,0.024276997870571405,0.0,0.004890959806559443,2.2280004845410928e-05,0.01321356005911262,0.013657277211078036,0.035389307536835064
ind17,0.1879060740499836,0.04162273122822421,1.0,0.7484637112750547,0.12030261190857375,0.04818029993658459,0.0,0.0,0.025058479886905505,0.04400934105695391,0.01777804603710297,0.02809455942210795,0.08996594312028343,0.0,0.10218758840954949,0.07438572862858427,0.0760613706186762,0.07135202205036964,0.037363188673873796,0.03227092818132486,0.04528790732320667,0.038264869965174045,0.02393664590657478,0.01962893444913065,0.0018021133812375302,0.018612218125842146,0.19076255783771384,0.07171255497557134,0.018406250241178947,0.08440929844062886,0.043019069300653176,0.0616151183229403,0.006848404979465908,0.0,0.0032202404959815432,0.0,0.046875074747765436,0.023890212741120576,0.05293211797297034
ind18,0.11530596402874843,0.02347099693230764,1.0,0.8313508451704624,0.051376433141220375,0.029138041644837298,0.01748031019649602,0.0,0.01818623096788128,0.01849145072087054,0.026632164566699094,0.0663423530314772,0.07805284292379294,0.004887812357887627,0.03874054378618612,0.1712042189920692,0.024301355211323414,0.0775727975387719,0.013367809599736222,0.019947141513515388,0.015084211125944987,0.011015941441824667,0.02171804803177571,0.010225728118948311,0.0010867267149779584,0.005551785290499295,0.03220953688904559,0.079904446754716,0.012553335505439323,0.059922542241817374,0.009110298012978808,0.034932332152853435,0.004642568733859954,0.0006166154222067295,0.005316845802030475,1.8849745903841397e-05,0.010055262532450267,0.02003806016375109,0.030084675921946764
ind19,0.11058204239759728,0.030168209525329746,1.0,0.9566817828312428,0.08242053469399,0.03160499088835695,0.0,0.0,0.0158399901401887,0.034880848406865825,0.026685672653982095,0.07822699684333746,0.44314022333704794,0.0,0.06636876882287415,0.11309674487396093,0.03622515049985917,0.11782851584086876,0.01821805209828627,0.020564328105648684,0.01210711199696405,0.005691107843455875,0.01785022584960724,0.009877597089270959,0.002515978338644897,0.0064912661065087114,0.04216332812711692,0.10192647620141364,0.01747979195736747,0.048822131582096924,0.004363854490846542,0.008675423868313072,0.005778522934026052,0.0,0.006032327946647301,0.0,0.023021891806562375,0.023566810143025103,0.06336806102217353
ind20,0.10990333001197722,0.011095050067294897,1.0,0.5984300012927465,0.08370548989711982,0.022625314798986492,0.0359356429400653,0.0,0.005449585627646366,0.052205916702543105,0.026481094221523605,0.05483504698096482,0.09226379459585872,0.003776729805860577,0.027124513913883506,0.1235995450513893,0.02640857195523707,0.0604645648587275,0.013746137309126535,0.014898726679389317,0.02868310243348269,0.0035056156352062783,0.015187886917042656,0.004082625603430855,0.005270777053720777,0.0038364662346126767,0.022618767413396912,0.05028947534166347,0.014443481902440849,0.044797574179337406,0.006681364192899432,0.018780810113656392,0.006555481842883308,0.0006388489169126706,0.0033660154542171474,0.001039090031265438,0.010546250571980349,0.012664196489722787,0.038855866544059633
ind21,0.06494924748657917,0.030522838923686284,1.0,0.35239189632610624,0.07485891732548107,0.022221188958381977,0.00033548204166535683,0.0,0.02880253404121103,0.0829022070524966,0.04571051018301942,0.06439106049469707,0.13682387825472045,0.0,0.05448470942495179,0.13092126118387273,0.06109939065202649,0.10100607404248604,0.04468909437256159,0.029752679003026077,0.015722117722335352,0.008769313171457746,0.026329784472184058,0.010748468240016858,0.0016938669685322846,0.01068747269070924,0.07175920809429286,0.1277328483416785,0.01636835512558166,0.12906377023925583,0.054830380905166363,0.08792035147269782,0.011244698045420352,0.0,0.022216866088064495,0.0004972447022636543,0.04541135891031224,0.016994343410203238,0.0759321551384994
